work_year,salary,salary_in_usd,remote_ratio
0.9059944571329911,-0.16482683909366422,-0.8203911752011167,1.1059182539114965
0.9059944571329911,-0.23927735073413398,-1.7061874477890269,1.1059182539114965
0.9059944571329911,-0.24597789678177626,-1.7775625122803262,1.1059182539114965
0.9059944571329911,-0.02337086697677166,0.5936757413750637,1.1059182539114965
0.9059944571329911,-0.1052664297812884,-0.2786861579630396,1.1059182539114965
0.9059944571329911,0.04691041601183179,1.3423208622615814,-0.9524326969869764
0.9059944571329911,-0.08144226605633807,-0.024908150882864077,-0.9524326969869764
0.9059944571329911,0.04214558326684173,1.2915652608455463,-0.9524326969869764
0.9059944571329911,-0.0739972148922911,0.05439747632969077,-0.9524326969869764
0.9059944571329911,-0.0649142524721538,0.1511503415290077,-0.9524326969869764
0.9059944571329911,-0.14889442960260368,-0.743417133428611,-0.9524326969869764
0.9059944571329911,-0.09037632745319445,-0.12007490353792989,1.1059182539114965
0.9059944571329911,-0.1350466344374763,-0.595908666813259,1.1059182539114965
0.9059944571329911,0.03419426862363956,1.2068668509825378,-0.9524326969869764
0.9059944571329911,-0.0892446796762593,-0.10802044820162156,-0.9524326969869764
0.9059944571329911,-0.0649142524721538,0.1511503415290077,-0.9524326969869764
0.9059944571329911,-0.14889442960260368,-0.743417133428611,-0.9524326969869764
0.9059944571329911,-0.030815918140818636,0.5143701141625089,-0.9524326969869764
0.9059944571329911,-0.06059612279700654,0.1971476053122895,-0.9524326969869764
0.9059944571329911,-0.06059612279700654,0.1971476053122895,1.1059182539114965
0.9059944571329911,-0.12015653210938235,-0.4372974123881493,1.1059182539114965
0.9059944571329911,0.12553015630416786,2.179788285626161,-0.9524326969869764
0.9059944571329911,-0.024859877209581056,0.5778146159325528,-0.9524326969869764
0.9059944571329911,0.058524695827745075,1.466037640713167,1.1059182539114965
0.9059944571329911,-0.07072139238011042,0.0892919523032149,1.1059182539114965
0.9059944571329911,0.0510796446636981,1.3867320135006123,-0.9524326969869764
0.9059944571329911,-0.051066457307026414,0.2986588081443597,-0.9524326969869764
0.9059944571329911,0.013854388843463218,0.990203877437838,-0.9524326969869764
0.9059944571329911,-0.09037632745319445,-0.12007490353792989,-0.9524326969869764
0.9059944571329911,-0.14993673676557026,-0.7545199212383686,-0.9524326969869764
0.9059944571329911,-0.17673892095613936,-1.0400201792035662,-0.9524326969869764
0.9059944571329911,0.09306973322892305,1.8340157509794215,-0.9524326969869764
0.9059944571329911,-0.14889442960260368,-0.743417133428611,-0.9524326969869764
0.9059944571329911,0.22649994019097294,3.2553312018828295,-0.9524326969869764
0.9059944571329911,-0.009091258844129561,0.7457839343687439,-0.9524326969869764
0.9059944571329911,-0.0419834948868891,0.3954116733436766,-0.9524326969869764
0.9059944571329911,-0.09037632745319445,-0.12007490353792989,-0.9524326969869764
0.9059944571329911,-0.12703575938496176,-0.51057581193255,-0.9524326969869764
0.9059944571329911,-0.18790649770220982,-1.1589786200223984,-0.9524326969869764
0.9059944571329911,-0.1350466344374763,-0.595908666813259,1.1059182539114965
0.9059944571329911,-0.23927735073413398,-1.7061874477890269,1.1059182539114965
-0.5404380201352825,2.1729192264170862,-1.8491913547787058,0.07674277846226003
0.9059944571329911,0.020733616119042626,1.0634822769822387,-0.9524326969869764
0.9059944571329911,-0.11914400515107196,-0.4265118470872418,-0.9524326969869764
