work_year,salary,salary_in_usd,remote_ratio
0.01723728410763968,0.6816523621409661,0.7314726291589441,0.0008520654526762077
0.04762832134464871,0.7063023432226698,0.7063023432226698,0.002354341144075566
0.0560088653610997,0.7059941011903322,0.7059941011903322,0.00276860431839346
0.008173880651570252,0.7070831013469077,0.7070831013469077,0.00040404748648394725
0.01191979286890324,0.7070564232666282,0.7070564232666282,0.0005892136860555235
0.006437656958137902,0.7070921285705595,0.7070921285705595,0.0
0.010517631588658734,0.7070676698257973,0.7070676698257973,0.0
0.006531719194246746,0.707091697251625,0.707091697251625,0.0
0.010144705018770944,0.7070703942890277,0.7070703942890277,0.0
0.009724061085475879,0.7070733493195758,0.7070733493195758,0.0
0.015769560556287393,0.7070188544020101,0.7070188544020101,0.0
0.011003001638658975,0.7070638719850058,0.7070638719850058,0.0005438952861423122
0.014303303265714818,0.7070342691900553,0.7070342691900553,0.0007070342691900553
0.006694959090233808,0.7070909338701706,0.7070909338701706,0.0
0.010939059560850962,0.7070644726529273,0.7070644726529273,0.0
0.009724061085475879,0.7070733493195758,0.7070733493195758,0.0
0.015769560556287393,0.7070188544020101,0.7070188544020101,0.0
0.008414272815099351,0.7070817491680128,0.7070817491680128,0.0
0.009536079835647096,0.7070746294350294,0.7070746294350294,0.0
0.0095360787761792,0.707074550878339,0.707074550878339,0.00047138303391889273
0.01300323438397342,0.7070468523168938,0.7070468523168938,0.0006427698657426308
0.0052016642391956285,0.7070972149178437,0.7070972149178437,0.0
0.008220854482494308,0.7070828867790457,0.7070828867790457,0.0
0.006219344716816791,0.7070930721047265,0.7070930721047265,0.0003074317704803159
0.00998886506645684,0.7070714174575479,0.7070714174575479,0.0004937649563251033
0.00635754715221318,0.7070924909777389,0.7070924909777389,0.0
0.009145889957268878,0.707077206780451,0.707077206780451,0.0
0.0071522021528245055,0.707088695286654,0.707088695286654,0.0
0.011003003266124764,0.7070639765675825,0.7070639765675825,0.0
0.01589218183625367,0.7070174815930945,0.7070174815930945,0.0
0.019863816360826552,0.7069672654372278,0.7069672654372278,0.0
0.005649503119955085,0.7070954967734194,0.7070954967734194,0.0
0.015769560556287393,0.7070188544020101,0.7070188544020101,0.0
0.004172762068183024,0.7071006251081674,0.7071006251081674,0.0
0.007749250051445244,0.7070855496768549,0.7070855496768549,0.0
0.008802594440199847,0.7070793853348863,0.7070793853348863,0.0
0.011003003266124764,0.7070639765675825,0.7070639765675825,0.0
0.013573213535394316,0.7070416422935507,0.7070416422935507,0.0
0.022172486049214162,0.7069329462057902,0.7069329462057902,0.0
0.014303303265714818,0.7070342691900553,0.7070342691900553,0.0007070342691900553
0.04762832134464871,0.7063023432226698,0.7063023432226698,0.002354341144075566
0.0012253545364720334,0.9999183902961697,0.012716537879984741,3.030055728170211e-05
0.006990724582361171,0.7070895027398629,0.7070895027398629,0.0
0.012923360670795801,0.7070477306197129,0.7070477306197129,0.0
0.005284230490723631,0.7070969088138206,0.7070969088138206,0.0
0.006458467357205008,0.7070920336842283,0.7070920336842283,0.0
0.006723593914844965,0.7070907589635523,0.7070907589635523,0.0003323575835316345
0.007732076500942979,0.7070855920288933,0.7070855920288933,0.0003822084281237261
0.0054597543725140195,0.7070962163117513,0.7070962163117513,0.000269884052027386
0.005838581945966102,0.7070946993384553,0.7070946993384553,0.0002886100813626348
0.005195995861784036,0.7070972124316091,0.7070972124316091,0.0002568460633605554
0.007795277651450744,0.7070852442121659,0.7070852442121659,0.00038533255815376887
0.00654666493742556,0.7070915911159095,0.7070915911159095,0.00032361171218119424
0.007184602598218923,0.7070884864558532,0.7070884864558532,0.00035514595146905205
0.00703611176664704,0.7070892348785681,0.7070892348785681,0.00034780582138640835
0.011572661744886996,0.7070593137261655,0.7070593137261655,0.0005720544609434995
0.0075640425972682305,0.7070865524317326,0.7070865524317326,0.0
0.010290656649520091,0.7070693397346973,0.7070693397346973,0.0
0.005528329115948342,0.7070959756557754,0.7070959756557754,0.0
0.007732077065706599,0.7070856436755911,0.7070856436755911,0.0
0.0061790481342992535,0.7070932491795735,0.7070932491795735,0.00030543984845769913
0.008617010717262315,0.7070804641945351,0.7070804641945351,0.00042595208686417775
0.00829233458263417,0.7070824100367743,0.7070824100367743,0.00040990284639813004
0.01294440612467165,0.7070473933644179,0.7070473933644179,0.000639861894447437
0.006010299080038945,0.7070940094163465,0.7070940094163465,0.0
0.008127441887826926,0.7070834267214725,0.7070834267214725,0.0
0.00603565780124084,0.7070938699426985,0.7070938699426985,0.0002983518438576787
0.0071007240865619305,0.7070889111408308,0.7070889111408308,0.00035099970768966534
0.004623341078970044,0.7070992238424773,0.7070992238424773,0.0
0.008990692662578272,0.7070782019852708,0.7070782019852708,0.0
0.012437968386750634,0.7070520832804364,0.7070520832804364,0.0
0.01754916229643139,0.7069978878690847,0.7069978878690847,0.0
0.00603565780124084,0.7070938699426985,0.7070938699426985,0.0002983518438576787
0.0071007240865619305,0.7070889111408308,0.7070889111408308,0.00035099970768966534
0.005108779824132877,0.707097553513201,0.707097553513201,0.0
0.006811637295386182,0.7070903766836868,0.7070903766836868,0.0
0.005106955796156523,0.7070975375696699,0.7070975375696699,0.00025244467603344157
0.008509370023051339,0.7070811175852348,0.7070811175852348,0.00042063124187104986
0.007392443595781428,0.7070874126464193,0.7070874126464193,0.0003654198514968575
0.010290655318123567,0.7070692482546593,0.7070692482546593,0.000508682912413424
0.003934746664597448,0.9919529406548189,0.12654596514683103,0.0
0.0095360787761792,0.707074550878339,0.707074550878339,0.00047138303391889273
0.02121344177610483,0.6815984752579406,0.7314180807341017,0.0010486130388583702
0.0047658455471776065,0.7070987458720484,0.7070987458720484,0.00011784979097867473
0.01532249863191027,0.6816731966742087,0.7314959332044636,0.000757414662971343
0.007694645885829201,0.7070858478376907,0.7070858478376907,0.0
0.011062563685598879,0.707063511887264,0.707063511887264,0.0
0.006357546838272948,0.7070924560610051,0.7070924560610051,0.00031426331380489115
0.008173880651570252,0.7070831013469077,0.7070831013469077,0.00040404748648394725
0.007732077065706599,0.7070856436755911,0.7070856436755911,0.0
0.010217159659945307,0.7070698726605749,0.7070698726605749,0.0
0.03063421954129613,0.6814334549472693,0.7312386690210819,0.0
0.03828277733054943,0.6812555530893621,0.7310439797609763,0.0
0.013622326542474366,0.7070411700246211,0.7070411700246211,0.0
0.02043112035257377,0.7069591817499574,0.7069591817499574,0.0
0.0087650559341176,0.707079618499385,0.707079618499385,0.0
0.009805039959622197,0.7070727901678123,0.7070727901678123,0.0
0.006591916417240199,0.7070913803960075,0.7070913803960075,0.0003258485623944735
0.007732076500942979,0.7070855920288933,0.7070855920288933,0.0003822084281237261
0.007053458746874952,0.7070891912339299,0.7070891912339299,0.0
0.01371373441614634,0.7070402865071987,0.7070402865071987,0.0
0.009864878707699106,0.7070723740071035,0.7070723740071035,0.0
0.0220020113490494,0.706935609336733,0.706935609336733,0.0
0.008669231897964575,0.7070802091765471,0.7070802091765471,0.0
0.010811741564485514,0.7070654517950734,0.7070654517950734,0.0
0.007983654792709708,0.7070842457784471,0.7070842457784471,0.0
0.015167682525029053,0.7070254385122292,0.7070254385122292,0.0
0.009379764526456927,0.7070756748812068,0.7070756748812068,0.0
0.012283118099327577,0.7070534368100329,0.7070534368100329,0.0
0.005784282603087965,0.7070949519246928,0.7070949519246928,0.0
0.010690547630514392,0.7070663731897309,0.7070663731897309,0.0
0.007046509871656553,0.7070892258755711,0.7070892258755711,0.0
0.010754844260810165,0.7070658856587998,0.7070658856587998,0.0
0.006502030735623497,0.7070918249318682,0.7070918249318682,0.0001607026874845155
0.025854287877733553,0.6904705961412521,0.7228971411748487,0.0012786492521134297
0.009536079835647096,0.7070746294350294,0.7070746294350294,0.0
0.01191979493801752,0.7070565460020279,0.7070565460020279,0.0
0.0049360234366082004,0.7070981670435277,0.7070981670435277,0.0
0.006684322714977213,0.7070909841844407,0.7070909841844407,0.0
0.007954797898915152,0.7070844083949198,0.7070844083949198,0.0
0.009943043967498996,0.7070718265765722,0.7070718265765722,0.0
0.005051054822189494,0.7070977388255386,0.7070977388255386,0.0002496814049525207
0.007576461126909424,0.7070864363620857,0.7070864363620857,0.00037451612095449455
0.0049360234366082004,0.7070981670435277,0.7070981670435277,0.0
0.006678081795764852,0.7070910136692197,0.7070910136692197,0.0
0.007694645885829201,0.7070858478376907,0.7070858478376907,0.0
0.011062563685598879,0.707063511887264,0.707063511887264,0.0
0.005676404650981022,0.7070953890495392,0.7070953890495392,0.0
0.011088287418435596,0.7070633104192743,0.7070633104192743,0.0
0.009228490991760551,0.707076670154664,0.707076670154664,0.0
0.010217159659945307,0.7070698726605749,0.7070698726605749,0.0
0.008840673543815061,0.707079080271516,0.707079080271516,0.00043700808422219775
0.0101017221169876,0.707070613823749,0.707070613823749,0.0004993436538303312
0.004178979046031152,0.7071006067505998,0.7071006067505998,0.0
0.008122826950016423,0.7070834532367237,0.7070834532367237,0.0
0.014303303265714818,0.7070342691900553,0.7070342691900553,0.0007070342691900553
0.020431109932892058,0.7069588212073377,0.7069588212073377,0.0010099411731533396
0.016826758723629886,0.7070066690600793,0.7070066690600793,0.0
0.0220020113490494,0.706935609336733,0.706935609336733,0.0
0.010306669736466122,0.7070691313424193,0.7070691313424193,0.000509474529731395
0.017176239643761804,0.7070022121285445,0.7070022121285445,0.0008490479309817996
0.01906955866118174,0.7069782004886953,0.7069782004886953,0.0
0.02043112035257377,0.7069591817499574,0.7069591817499574,0.0
0.006994826518386574,0.7070894824567743,0.7070894824567743,0.0
0.010298064544204419,0.7070692858082026,0.7070692858082026,0.0
0.004494070177619172,0.7070996231024135,0.7070996231024135,0.00022214879770732435
0.006741019967716023,0.7070906758029363,0.7070906758029363,0.00033321898011448456
0.015055941912475408,0.7070264368191616,0.7070264368191616,0.0007442383545464859
0.01906955018891003,0.7069778863906339,0.7069778863906339,0.0009426371818541785
0.007335582206617118,0.7070877559517241,0.7070877559517241,0.0
0.00894012406984309,0.7070785225778025,0.7070785225778025,0.0
0.006219345010725297,0.70709310551993,0.70709310551993,0.0
0.009988866284118852,0.7070715036509242,0.7070715036509242,0.0
0.014303303265714818,0.7070342691900553,0.7070342691900553,0.0007070342691900553
0.020431109932892058,0.7069588212073377,0.7069588212073377,0.0010099411731533396
0.013622325770377001,0.7070411299503634,0.7070411299503634,0.0003366862523573159
0.0011899112022929587,0.9999253800781166,0.012157916238949807,5.8819140004595096e-05
0.0338083542869131,0.6350555921417191,0.7717262403663239,0.0
0.036702138985513236,0.6349851035555923,0.771652040272286,0.0
0.009864878707699106,0.7070723740071035,0.7070723740071035,0.0
0.012437968386750634,0.7070520832804364,0.7070520832804364,0.0
0.008494212658977712,0.7070812712663601,0.7070812712663601,0.0
0.013596433375401337,0.7070414192250226,0.7070414192250226,0.0
0.004623341078970044,0.7070992238424773,0.7070992238424773,0.0
0.008990692662578272,0.7070782019852708,0.7070782019852708,0.0
0.007528613042299813,0.7070867414913319,0.7070867414913319,0.0
0.009536079835647096,0.7070746294350294,0.7070746294350294,0.0
0.008802594440199847,0.7070793853348863,0.7070793853348863,0.0
0.011003003266124764,0.7070639765675825,0.7070639765675825,0.0
0.0095360787761792,0.707074550878339,0.707074550878339,0.00047138303391889273
0.01191979286890324,0.7070564232666282,0.7070564232666282,0.0005892136860555235
